ID,FirstYear,LastYear
120614,1980,1980
120628,1906,1906
120634,1956,1956
120635,1968,1968
120644,1988,1996
120648,2000,2000
120658,1992,1992
120699,2008,2016
120716,1988,1988
120791,1908,1908
120879,2000,2000
120947,1956,1960
120995,2008,2008
121024,1976,1980
121040,1996,1996
121044,2016,2016
121054,2016,2016
121055,1964,1964
121103,1924,1924
121105,1988,1992
121159,1992,1992
121258,1984,2008
121272,1992,1992
121292,1960,1968
121296,1992,1992
121297,1984,1984
121302,1992,1996
121308,2008,2016
121309,2012,2016
121316,1980,1980
121331,1988,1988
121403,1972,1972
121418,1992,1992
121462,2012,2016
121473,2012,2012
121481,2016,2016
121485,2016,2016
121505,2016,2016
121516,2004,2008
121533,1960,1960
121549,2004,2012
121552,1964,1964
121569,1932,1932
121579,1968,1972
121582,1952,1952
121603,1952,1952
121614,1960,1960
121644,1980,1980
121658,2008,2016
121672,2012,2012
121710,1960,1960
121763,1968,1968
121764,1984,1984
121766,1972,1976
121771,1988,1988
121778,2000,2004
121785,2000,2000
121786,1976,1980
121846,1964,1964
121871,1988,1992
121892,1948,1948
121933,1988,1996
121946,2012,2012
121959,2008,2008
121972,1960,1960
121997,1992,2000
122008,1952,1952
122015,1920,1924
122016,1924,1924
122023,2016,2016
122044,1960,1960
122074,2008,2012
122092,1960,1960
122100,1908,1908
122107,1996,1996
122133,1960,1960
122135,1996,1996
122173,2004,2008
122179,1988,1988
122185,2000,2008
122187,1996,2000
122207,1988,1988
122208,1984,1988
122209,2004,2004
122223,1976,1980
122268,2000,2000
122270,1964,1964
122336,2016,2016
122347,2004,2004
122365,2004,2004
122370,1936,1936
122411,2012,2016
122416,1964,1968
122420,1928,1932
122425,2000,2000
122435,1996,2000
122454,1964,1964
122495,1996,2000
122576,1972,1972
122577,2016,2016
122593,1980,1980
122607,1956,1956
122660,1984,1984
122749,1948,1948
122757,2004,2004
122778,2012,2012
122783,1964,1964
122793,1968,1968
122796,2012,2012
122806,1964,1972
122812,1972,1972
122818,1976,1976
122823,2012,2016
122863,1904,1904
122867,2016,2016
122933,1908,1908
122941,1972,1972
122943,2008,2012
122959,2016,2016
122997,2016,2016
123007,2004,2004
123011,1906,1906
123019,1996,2000
123048,1920,1920
123049,2012,2016
123050,2008,2008
123103,2000,2000
123104,2012,2012
123111,2008,2012
123146,2000,2000
123163,2016,2016
123171,1920,1920
123197,1996,1996
123199,1996,1996
123210,1992,1992
123237,2000,2000
123246,2012,2012
123291,1984,1984
123318,2016,2016
123321,1960,1960
123323,2012,2012
123344,1972,1972
123371,1908,1908
123396,1988,1988
123401,1964,1964
123408,1928,1928
123413,2004,2008
123417,1996,2000
123435,2016,2016
123439,1976,1976
123460,1984,1984
123468,1992,1992
123507,1968,1972
123518,1960,1964
123524,1972,1976
123525,1972,1972
123533,1992,2000
123559,2004,2004
123565,1996,1996
123567,1996,2000
123583,2004,2004
123600,2016,2016
123601,1964,1968
123607,1992,1992
123608,2016,2016
123613,1972,1972
123624,1980,1980
123632,1936,1936
123633,2004,2008
123659,1980,1980
123664,2008,2016
123677,1972,1972
123685,1964,1964
123698,2008,2008
123699,2008,2008
123701,1968,1972
123767,1964,1964
123844,2004,2004
123890,1952,1952
123915,2000,2004
123924,1972,1972
123933,1948,1948
123944,2016,2016
123960,2008,2008
123965,1972,1972
123980,1996,1996
123998,2000,2000
124015,1952,1952
124022,2016,2016
124035,1980,1980
124056,1996,1996
124062,1900,1900
124068,1980,1984
124071,1948,1948
124072,1948,1948
124073,1924,1924
124145,2008,2008
124146,1992,2004
124166,1964,1964
124169,1972,1972
124181,1968,1968
124183,2012,2012
124192,1980,1988
124195,2012,2016
124200,2008,2012
124227,1904,1904
124250,1976,1976
124251,1980,1980
124276,1988,1988
124278,1984,1984
124290,2012,2012
124314,1948,1948
124336,1996,2008
124348,2008,2016
124350,2016,2016
124360,1928,1928
124385,1948,1952
124401,1976,1976
124402,1984,1984
124413,1976,1976
124414,1964,1968
124419,1984,1984
124420,2016,2016
124431,1988,1992
124443,1996,1996
124451,1980,1984
124458,1952,1952
124463,1960,1960
124495,2008,2008
124501,1964,1964
124504,2000,2000
124509,1996,2000
124514,1920,1920
124519,2008,2008
124563,1996,2000
124574,1948,1948
124576,1960,1960
124582,1928,1928
124599,1928,1928
124630,1920,1920
124635,1972,1972
124643,2004,2004
124658,1968,1968
124670,1996,2000
124712,1972,1972
124713,2000,2000
124721,1972,1972
124731,2016,2016
124734,2012,2012
124757,2000,2000
124790,2016,2016
124811,1928,1928
124821,2004,2004
124826,1964,1964
124832,1960,1960
124833,1928,1928
124874,2000,2008
124886,2012,2016
124903,1920,1928
124913,1924,1924
124917,1920,1920
124929,1984,1984
124930,1976,1976
124935,2000,2004
124954,2008,2008
124955,2004,2008
124961,1960,1964
124962,1980,1984
124964,2008,2008
124972,1948,1948
124977,1952,1952
124978,1928,1928
124994,1964,1964
124996,2000,2000
125007,1924,1924
125008,1988,1996
125045,1952,1952
125050,1936,1936
125052,1948,1948
125060,2008,2008
125069,1928,1928
125075,1996,1996
125083,2004,2012
125087,1988,1988
125088,1988,1988
125093,2008,2016
125103,1992,1992
125108,1976,1976
125125,2016,2016
125133,2008,2008
125150,2012,2016
125181,1924,1924
125211,1932,1932
125272,1980,1980
125299,1972,1972
125304,2016,2016
125342,1996,1996
125366,1996,1996
125414,1980,1980
125428,1980,1980
125429,1924,1924
125445,2000,2004
125447,1996,2008
125478,2000,2000
125485,1984,1984
125486,1988,1988
125487,2004,2004
125492,1906,1920
125513,1952,1952
125561,1960,1960
125563,2012,2016
125589,1976,1976
125593,2008,2008
125603,1988,1988
125633,1996,2004
125652,2016,2016
125665,1948,1948
125679,1984,1984
125701,1984,1988
125720,1992,1992
125745,2004,2012
125758,2008,2008
125812,1960,1960
125815,2000,2008
125830,1936,1936
125831,2004,2012
125841,2000,2008
125871,2008,2008
125874,1992,1992
125886,1924,1924
125903,1972,1972
125919,1976,1980
125920,1960,1968
125921,1980,1980
125922,1900,1900
125924,1992,1992
125948,1952,1952
125962,1948,1948
125965,1992,1996
125984,2004,2004
125991,2000,2004
126003,1952,1952
126056,2012,2016
126060,1972,1972
126062,1992,1992
126068,1980,1980
126071,1920,1920
126073,2016,2016
126086,2008,2012
126109,1920,1924
126116,2012,2016
126117,2004,2016
126118,1976,1976
126119,1972,1980
126125,1976,1976
126133,2012,2016
126135,2000,2000
126136,2008,2008
126145,1984,1984
126151,2000,2000
126164,1976,1984
126169,1972,1972
126178,1960,1960
126210,1992,1996
126282,1996,2004
126287,2000,2000
126305,1976,1976
126307,1968,1968
126359,1968,1968
126372,1980,1984
126376,1968,1972
126389,1960,1960
126402,1948,1948
126424,1988,1988
126425,2012,2012
126443,1924,1932
126457,1988,1996
126473,1972,1972
126511,2016,2016
126512,2004,2008
126514,1960,1960
126536,1968,1972
126540,2016,2016
126559,1936,1936
126592,2004,2016
126596,1968,1968
126630,1932,1936
126638,2000,2000
126639,1988,1988
126642,2008,2008
126646,2012,2016
126663,1932,1932
126683,2012,2012
126707,2016,2016
126741,1972,1972
126754,2000,2000
126768,1988,1988
126835,2000,2004
126875,2000,2000
126881,2008,2008
126901,2012,2012
126924,1928,1928
126927,2004,2004
126965,1936,1936
126987,1996,1996
126989,1976,1976
126998,1996,2000
127005,1996,1996
127028,1956,1960
127041,2016,2016
127045,1976,1976
127048,1972,1972
127125,1996,1996
127142,1988,1988
127150,2008,2008
127151,1976,1976
127160,1980,1992
127173,1992,2004
127188,1988,1992
127204,1988,1992
127216,2004,2016
127253,2000,2004
127254,1984,1984
127260,2012,2016
127296,1968,1968
127320,1900,1900
127324,1956,1956
127325,1960,1960
127339,1900,1908
127350,1968,1968
127366,1936,1936
127367,1912,1912
127368,1908,1912
127401,2000,2000
127414,1960,1960
127419,1968,1972
127427,1912,1912
127456,2004,2004
127457,2004,2008
127467,1960,1960
127468,1960,1960
127479,2000,2004
127510,1912,1912
127521,1948,1948
127544,1984,1984
127554,1992,1992
127555,1972,1972
127563,1956,1956
127572,2012,2016
127586,2000,2000
127590,2012,2016
127624,2012,2012
127630,1968,1968
127635,1964,1964
127645,2000,2004
127665,1996,1996
127738,2004,2012
127772,2004,2004
127775,1984,1984
127776,1936,1936
127804,1956,1960
127813,1992,1992
127837,1936,1936
127871,1996,1996
127888,1972,1972
127907,1960,1960
127911,1936,1936
127917,1936,1936
127922,1960,1964
127929,1992,1992
127950,1900,1904
127975,1924,1924
127976,1932,1948
127978,1992,1992
127979,1972,1972
128048,1976,1976
128065,1968,1968
128066,2004,2004
128078,1956,1960
128095,1932,1932
128096,1972,1972
128118,1988,1988
128126,2000,2004
128145,2012,2016
128151,1964,1968
128156,2016,2016
128172,2000,2000
128173,2012,2012
128178,1996,2000
128181,2012,2012
128215,1988,1996
128256,1920,1920
128270,2004,2008
128273,1968,1968
128286,2000,2000
128300,1980,1980
128313,2000,2000
128315,2008,2008
128339,1968,1968
128381,1956,1956
128385,2004,2004
128388,1984,1984
128402,1920,1920
128408,1988,1988
128417,2012,2012
128419,1988,1988
128430,1988,1988
128453,2012,2012
128455,2004,2004
128459,1984,1984
128511,1984,1984
128524,1996,2000
128552,2004,2004
128558,2012,2016
128565,2012,2016
128581,2004,2008
128593,1988,1992
128613,2016,2016
128634,1996,1996
128660,1956,1956
128665,1928,1932
128666,1928,1928
128668,1972,1976
128677,1964,1964
128711,1988,1992
128721,1984,1984
128728,1984,1984
128740,2004,2004
128746,1952,1952
128747,1948,1956
128760,2008,2008
128766,1972,1976
128767,1988,2000
128770,1960,1960
128795,1968,1968
128825,2012,2012
128826,1968,1968
128867,1912,1912
128883,2016,2016
128885,2012,2016
128888,2012,2012
128892,1960,1960
128893,1984,1992
128957,2016,2016
128974,2000,2004
128978,1968,1968
128984,1964,1968
128994,1984,1988
128998,1960,1960
129003,2016,2016
129006,1988,1988
129015,1928,1928
129051,1984,1988
129114,1972,1972
129135,1956,1956
129139,1972,1976
129148,2016,2016
129159,1992,1992
129164,2008,2008
129178,1912,1920
129208,1988,1988
129216,1912,1912
129236,2016,2016
129238,1964,1968
129239,1964,1964
129262,1972,1972
129281,1924,1924
129283,2012,2012
129323,1988,1988
129348,1920,1920
129370,1976,1976
129372,2012,2016
129387,1964,1964
129402,2004,2016
129405,1964,1964
129418,1960,1960
129469,1924,1928
129476,2016,2016
129481,1964,1964
129483,1964,1964
129496,1992,1992
129499,2016,2016
129513,1948,1948
129517,2004,2004
129561,2000,2004
129565,1952,1952
129580,2012,2012
129592,1984,1984
129606,1968,1972
129634,2012,2016
129635,1912,1912
129644,1976,1976
129645,1908,1908
129662,1976,1976
129685,1980,1980
129697,1924,1924
129701,1936,1936
129710,1984,1992
129776,1984,1984
129808,1992,1992
129817,1968,1968
129834,2016,2016
129838,1952,1952
129868,2008,2008
129876,1912,1912
129891,1968,1972
129918,1988,1992
129930,1960,1960
129966,1972,1972
129978,1984,1984
129984,1984,1984
129993,1968,1972
129994,1948,1948
130022,2000,2008
130036,2000,2000
130047,2012,2012
130054,1928,1932
130057,1972,1972
130079,1996,1996
130088,1956,1956
130104,1968,1968
130129,2004,2004
130137,1968,1968
130150,1976,1976
130179,1948,1948
130218,1960,1968
130224,1988,1988
130227,2012,2012
130231,1964,1964
130239,1952,1952
130255,2016,2016
130274,1992,1996
130309,1956,1956
130328,1948,1948
130362,1924,1924
130366,1972,1972
130371,2008,2008
130375,1980,1980
130407,2004,2012
130408,2004,2004
130413,1948,1960
130417,2008,2008
130442,2016,2016
130443,2008,2016
130455,2000,2000
130463,1972,1976
130473,1956,1956
130476,1952,1952
130478,1960,1964
130482,2008,2012
130483,1976,1976
130537,1996,2000
130592,2004,2004
130597,1896,1896
130624,1956,1956
130637,2004,2004
130645,2016,2016
130653,1992,1992
130684,1968,1968
130693,1960,1960
130718,1976,1980
130719,2004,2004
130726,1972,1972
130728,2012,2016
130736,1908,1908
130741,2012,2016
130742,1996,1996
130743,1980,1980
130744,1984,1984
130763,1968,1968
130789,1996,1996
130802,1988,1988
130811,1984,1984
130813,1988,1988
130825,2004,2012
130832,1960,1960
130833,1992,1992
130840,1948,1948
130863,1988,1988
130864,2016,2016
130865,1960,1960
130908,1984,1984
130954,1972,1976
130955,1972,1972
130961,2000,2000
130964,1964,1968
130966,1996,2000
130973,2000,2000
130987,1980,1980
130989,1964,1964
131020,1956,1956
131041,1996,1996
131067,1960,1960
131120,1976,1976
131132,1928,1928
131173,1968,1968
131179,2000,2000
131189,1980,1980
131190,1976,1980
131197,1992,1992
131201,1960,1960
131239,1980,1980
131255,2016,2016
131257,1988,1992
131264,2008,2008
131265,1968,1972
131293,1952,1952
131322,1936,1936
131324,2016,2016
131326,1988,1988
131330,1948,1952
131358,2000,2000
131377,1936,1936
131380,1980,1980
131385,1932,1932
131406,2016,2016
131431,1984,1984
131441,1992,1992
131443,1968,1972
131454,1976,1976
131459,1960,1964
131462,1960,1960
131471,1952,1952
131478,1964,1964
131502,1920,1920
131514,1984,1984
131517,1984,1988
131530,1968,1968
131536,1972,1972
131542,1984,1988
131565,2004,2004
131569,1984,1984
131570,1984,1984
131579,1952,1956
131582,1964,1964
131614,2016,2016
131616,2012,2012
131622,1924,1924
131641,1992,2000
131643,1976,1976
131647,2000,2000
131655,1984,1984
131678,1906,1908
131687,1976,1976
131688,2012,2012
131705,1972,1972
131709,1972,1972
131717,1988,1992
131723,1996,1996
131742,1952,1952
131773,1948,1952
131804,1984,1988
131807,2000,2004
131809,2004,2012
131823,1992,1992
131838,1996,1996
131845,2016,2016
131860,1928,1928
131865,1996,1996
131868,1992,1992
131882,1972,1972
131891,1920,1920
131893,1988,1988
131906,1912,1912
131913,1924,1928
131940,1972,1972
131941,1912,1912
131947,1932,1932
131955,2016,2016
131957,2016,2016
131969,1924,1928
131971,1936,1936
131975,2000,2000
131984,1996,1996
131994,1988,1988
132018,1988,1992
132024,2000,2000
132032,2004,2008
132033,2012,2016
132065,2012,2016
132079,2008,2008
132096,2004,2008
132120,2008,2008
132124,2004,2008
132126,2004,2004
132131,2012,2012
132144,1980,1980
132160,1956,1956
132176,1980,1980
132185,1996,2000
132216,1992,1992
132218,1964,1964
132263,2000,2004
132287,2008,2016
132296,1964,1964
132315,1964,1964
132328,1996,2004
132331,1972,1972
132346,1956,1964
132352,1996,1996
132374,1952,1952
132394,1976,1976
132402,1980,1980
132403,2008,2008
132407,1984,1984
132413,1988,1992
132423,2016,2016
132428,1976,1976
132442,1984,1984
132475,2004,2008
132480,1996,1996
132488,1988,1988
132532,2000,2000
132551,1988,1992
132573,2000,2008
132577,2012,2012
132617,1948,1952
132632,2012,2012
132657,1988,1988
132685,1996,1996
132691,1948,1948
132744,2012,2016
132765,2008,2016
132779,2000,2000
132780,1996,2000
132786,1996,1996
132800,2004,2004
132803,2004,2008
132804,2008,2008
132823,1988,1988
132855,1992,2004
132856,1992,1992
132886,1992,1996
132904,1972,1972
132924,1936,1936
132935,1988,1988
132968,2008,2012
132983,2000,2000
132996,1988,1988
132998,2004,2004
133004,1928,1936
133024,2008,2008
133032,1984,1992
133038,1932,1932
133048,1932,1932
133069,1928,1928
133114,1956,1956
133115,2016,2016
133121,1936,1936
133146,1996,1996
133152,1956,1956
133154,1960,1964
133175,2008,2008
133181,2008,2008
133197,1928,1928
133215,1936,1936
133247,2012,2012
133257,1972,1972
133259,2000,2000
133263,1984,1984
133313,2016,2016
133332,2008,2008
133336,2016,2016
133354,2004,2004
133361,2004,2004
133405,1996,1996
133421,2000,2000
133476,1988,1988
133506,1956,1956
133511,1976,1976
133534,1932,1936
133598,1960,1964
133602,1988,1988
133604,2016,2016
133606,1956,1956
133618,1908,1912
133620,1904,1904
133626,2016,2016
133691,1996,2008
133700,1996,2004
133707,1912,1912
133711,2000,2004
133727,2012,2016
133736,1976,1976
133771,1960,1960
133784,2004,2008
133787,1968,1968
133795,2000,2000
133854,2004,2004
133879,2016,2016
133908,2004,2008
133935,1972,1972
133957,2016,2016
134037,1996,1996
134042,1972,1972
134043,1972,1972
134067,1956,1956
134074,2000,2000
134075,2004,2008
134083,2004,2004
134094,2012,2016
134098,1976,1980
134109,1996,1996
134113,1992,1992
134169,2012,2016
134177,2004,2004
134197,1988,1988
134231,1920,1920
134241,1932,1932
134245,1924,1928
134299,1996,1996
134319,1988,1988
134338,1996,1996
134350,1956,1960
134353,2008,2008
134356,1952,1952
134359,2016,2016
134382,2000,2000
134386,1988,1996
134396,2012,2016
134415,1988,1988
134416,2000,2004
134443,2008,2012
134447,2012,2012
134511,2004,2008
134532,2016,2016
134553,2004,2004
134583,2016,2016
134615,2016,2016
134617,2016,2016
134645,2012,2012
134646,2008,2012
134651,1992,1992
134652,1996,1996
134666,2004,2004
134676,1996,1996
134699,2016,2016
134729,1984,1988
134733,2004,2004
134750,1996,1996
134755,2012,2012
134768,1992,2008
134796,2012,2012
134803,2016,2016
134820,2004,2008
134827,2016,2016
134849,2016,2016
134852,2008,2012
134863,2000,2000
134864,2004,2008
134873,1988,1992
134938,2008,2012
134966,1956,1960
134967,1932,1932
134976,1936,1936
134984,1992,1996
134985,1988,1996
134994,1988,1988
135016,1908,1908
135017,1948,1948
135023,1928,1928
135028,1964,1964
135032,1988,1988
135048,2008,2008
135055,1984,1984
135063,1996,2000
135082,2008,2008
135084,1948,1952
135102,1936,1936
135111,2004,2008
135116,1996,1996
135180,1936,1936
135183,2008,2008
135192,2016,2016
135207,2000,2004
135213,1992,1992
135221,1972,1972
135222,1996,1996
135256,1968,1968
135260,1924,1928
135302,1984,1984
135318,2016,2016
135344,1988,1988
135349,2004,2008
135352,1996,2004
135389,1976,1976
135392,1996,1996
135396,2000,2000
135415,1980,1980
135435,1928,1928
135450,2008,2008
135489,2008,2016
135513,1952,1952
135517,1948,1948
135522,2000,2004
135539,1924,1924
135556,1980,1980
